Absorption wavelength (nm), Intensity
232.71,0.0075
367.52,0.0002
342.77,0.168
345.25,0.1088
385.92,0.037
264.56,0.0149
291.27,0.0004
333.88,0.147
312.56,0.0005
363.77,0.0119
293.57,0.0074
413.41,0.0005
364.21,0.001
463.75,0.0131
389.53,0.0392
387.09,0.0872
424.03,0.0156
291.33,0.01
290.44,0.0289
358.86,0.0259
252.4,0.0284
262.95,0.2192
292.29,0.0183
290.36,0.517
268.49,0.0624
277.28,0.092
362.83,0.0385
281.66,0.0182
421.93,0.0061
317.03,0.003
364.36,0.0004
355.01,0.0178
361.53,0.1426
306.52,0.0946
290.37,0.2037
312.47,0.0526
263.57,0.0099
401.29,0.1663
320.65,0.11
342.37,0.0281
379.62,0.0015
293.74,0.1652
360.6,0.1367
253.86,0.0283
244.29,0.0052
268.07,0.0162
252.64,0.0216
280.82,0.095
256.46,0.0059
345.71,0.0214
376.66,0.0053
364.65,0.0158
291.95,0.0837
270.49,0.0048
399.88,0.0599
347.95,0.0132
413.44,1.0246
249.91,0.0107
371.45,0.0128
322.93,0.2699
248.99,0.0248
340.61,0.0245
362.16,0.2877
321.87,0.0334
422.27,0.0085
417.32,0.7784
323.16,0.1356
313.55,0.0108
336,0.001
287.21,0.0592
300.37,0.0099
305.26,0.2174
378.31,0.0493
311.07,0.0183
258.04,0.0058
289.91,0.3863
247.1,0.0128
354.4,0.0001
290.46,0.2132
349.04,0.023
295.35,0.0231
378.26,0.0037
298.69,0.0218
376.36,0.0056
341.01,0.7
385.05,0.0004
432.69,0
415.13,0.0129
322.37,0.0024
265.92,0.1232
296.92,0.0044
284.17,0.1856
314.39,0.0277
347.05,0.0008
290.22,0.1537
289.13,0.2097
331.5,0.0518
386.61,0.14
365,0.2483
347.73,0.1473
334.35,0.0013
251.97,0.0296
270.62,0.0283
351.99,0.0054
317.4,0.0004
341.9,0.6052
293.48,0.0007
346.74,0.0173
340.99,0.0035
299.26,0.0004
310.86,0.1294
299.1,0.0818
252.03,0.0527
252.32,0.0002
269.56,0.0069
246.63,0.0012
380.97,0.1233
274.81,0.8146
254.68,0.0061
332.4,0.0229
378.59,0.0042
278.54,0.066
411.88,0.1483
264.63,0.2435
394.68,0.0727
388.48,0
277.36,0.1025
273.98,0.0081
380.94,0.015
253.62,0.007
339.71,0.0262
268.17,0.0901
290.83,0.0778
289.31,0.005
241.72,0.0453
341.69,0.003
366.99,0.1196
355.02,0.0001
329.23,0.3141
302,0.2349
395.95,0.4221
283.69,0.277
271.47,0.1075
266.21,0.0247
378.66,0.0051
328.19,0.1595
233.93,0.0021
340.01,0.0062
300.34,0.1865
288.1,0.0202
301.22,0.0484
345.01,0.0011
325.27,0.0208
453.42,0.2722
375.76,0.012
307.51,0.0206
349.13,0.0448
312.95,0.0005
302.96,0.1929
315.86,0.3834
286.54,0.1119
286.71,0.2165
238.91,0.013
286.19,0.0105
366.78,0.1005
281.2,0.001
387.61,0.0998
290.79,0.2169
379.2,0.0027
362.07,0.078
250.78,0.0302
388.57,0.1719
315.66,0.1834
350.65,0.007
332.29,0.4658
423.71,0.046
265.5,0.0497
381.28,0.0051
301.58,0.0393
307.86,0.0008
340.3,0.0013
291.62,0.006
436.83,0.0019
480.08,0.0003
435.54,0.1636
378.11,0.0036
310.5,0.0006
366.88,0.0568
260.16,0.0169
282.64,0.0485
239.55,0.2282
264.34,0
254.32,0.0768
294.71,0.0053
238.69,0.0009
374.45,0.1892
280.09,0.0103
353.49,0.1507
289.13,0.2329
368.54,0.0164
377.91,0.0034
310.91,0.2738
447.25,0.0034
342.14,0.0084
327.55,0.004
291.2,0.2006
378.44,0.0019
373.73,0.0004
252.29,0.0059
227.69,0.0005
351.35,0.0095
270.63,0.165
272.82,0.2222
251.37,0.02
384.52,0.0007
293.93,0.0013
265.89,0.0656
345.72,0.0324
264.16,0.0228
346.37,0.0013
317.78,0.0174
323.63,0.5014
291.51,0.0014
305.13,0.2606
332.04,0.035
304.62,0.1095
261.97,0.005
282.93,0.0807
353.45,0.0094
338.63,0.0019
355.03,0.4142
323.5,0.0307
343.95,0.2146
292.08,0.0013
258.31,0.0598
350.19,0.0003
259.2,0.0836
259.31,0.2279
288.19,0.0964
263.01,0.0178
324.33,0.0134
344.37,0.1977
309.69,0.0007
404.26,0.0734
288.96,0.2247
309.75,0.0356
287.86,0.0442
276.89,0.0171
292.82,0.2404
646.66,0.0001
335.16,0.0017
289.75,0.1861
360.02,0.0255
291.07,0.0296
345.61,0.0304
286.93,0.1995
450.76,0.3042
351.22,0.0003
428.37,0.0229
360.85,0.1446
273.22,0.0508
243.36,0.0533
294.28,0.1693
325.08,0.0001
290.52,0.0099
320.31,0.029
244.29,0.0052
403.96,0.0547
301.33,0.0299
244.12,0.0288
399.83,0.0617
270.55,0.0032
345.66,0.0027
271.74,0.0285
288.43,0.0126
310.53,0
393.99,0.3547
326.37,0.0002
287.95,0.0031
354.83,0.0163
264.4,0.0873
280.78,0.0045
289.07,0.0573
383.38,0.1073
375.4,0.009
369.22,0.0014
247.86,0.0538
340.82,0.0086
443.37,0.0049
295.02,0.0766
320.89,0.0089
339.92,0.0192
272.76,0.0027
349.57,0.1184
365.16,0.0004
379.56,0.0047
440.61,0.0021
272.07,0.1219
256.5,0.0059
284.11,0.2104
318.14,0.145
293.47,0.1025
290.57,0.087
274.11,0.0406
266.16,0.0642
345.37,0.0004
245.63,0.0153
256.7,0.0379
329.94,0.0001
307.52,0.2572
285.25,0.0089
231.23,0.0001
364.94,0.0001
332.52,0.0852
380.01,0.1008
332.39,0.0008
276.66,0.0525
274.15,0.0017
291.36,0.0468
251.66,0.0009
344.06,0.0209
267.27,0.0217
389.28,0.0017
297.48,0.4925
368.58,0.0004
336.92,0.5566
277.58,0.0087
311.25,0.0222
328.53,0.0574
495.94,0
312.87,0.1645
260.89,0.0326
349.38,0.0029
410.48,0.0944
353.23,0.1433
238.88,0.0033
282.45,0.0008
363.16,0.0015
336.4,0.0574
252.05,0.0133
291.02,0.2463
250.15,0.0105
288.93,0.2449
276.82,0.2144
365.2,0.3049
288.83,0.2237
268.27,0.0217
372.27,0.0011
295.66,0.0478
288.07,0.0009
292.81,0.066
400.01,0.1893
252.72,0.0131
287.82,0.2105
401.54,0.0759
332.95,0.0092
340.94,0.0842
330.85,0.0013
343.05,0.0017
306.67,0.1669
291.98,0.1703
286.74,0.2217
379.63,0.0027
259.11,0.1066
301.87,0.003
254.47,0.0466
269.13,0.1983
288.26,0.0968
290.9,0.009
330.46,0.0231
329.48,0.0001
223.08,0.0003
302.39,0.4155
276.99,0.1916
453.23,0.0101
225.83,0.0027
334.3,0.0043
379.69,0.2245
372.52,0.0002
257.26,0.0729
335.67,0.0012
227.4,0.0004
322.85,0.0643
379.89,0.0055
294.39,0.3042
285.98,0.0009
306.62,0.0453
392.39,0.0734
343.72,0.0012
301.43,0.4004
295.33,0.0965
299.89,0.0034
345.04,0.4456
347.51,0.1365
325.22,0.0285
274.57,0.0854
346.99,0.4678
255.01,0.0963
282.74,0.0085
286.51,0.0803
367.74,0.0004
280.91,0.0043
335.03,0.3119
317.12,0.0001
378.09,0.0037
330.6,0.0004
291.11,0.2198
339.21,0.0124
269.69,0.0433
361.3,0.1439
293.04,0.1423
328.79,0.0028
247.61,0.0129
293.29,0.0004
256.29,0.1026
296.73,0.0756
369.74,0.0062
519.68,0.0035
375.85,0.0031
284.04,0.1656
328.7,0.0103
353.11,0.001
429.14,0.0209
331.22,0.0028
327.79,0.0005
264.08,0.0243
312.85,0.1179
240.77,0.0197
332.81,0.0004
240.29,0.0295
291.06,0.2137
309.6,0.0547
292.54,0.0099
324.58,0.0169
378.18,0.0035
315.24,0.167
258.04,0.0045
292.86,0.075
287.65,0.0711
322.53,0.212
277.29,0.0001
310.19,0.031
402.13,0.9256
310.71,0.0408
349.17,0.0098
339.59,0.0433
323.84,0.0014
381.66,0.0046
389.03,0.071
283.75,0.008
380.79,0.0032
266.71,0.0003
251.56,0.0426
315.17,0.5821
329.14,0.0001
346.77,0.0002
316.64,0.0037
285.09,0.0437
299.28,0.1529
356,0.0006
466.63,0.126
305.9,0.1979
329.86,0.0022
310.19,0.0196
382.66,0.1532
317.12,0.1665
381.47,0.0031
289.82,0.183
284.97,0.0784
416.46,0.9733
305.07,0.0971
349.4,0.0001
402.26,0.0019
306.53,0.0045
278.74,0.1224
410.02,0.0645
334.25,0.1409
377.77,0.0236
301.75,0.0021
338.12,0.169
391.54,0.0711
358.06,0.1679
335.44,0
337.53,0.0006
288.07,0.1974
259.49,0.0281
346.51,0.2457
288.96,0.0354
342.31,0.5842
287.67,0.1006
293.67,0.0743
349.48,0.0131
285.09,0.0461
247.88,0.0306
290.75,0.2267
254.68,0.0104
286.82,0.016
426.1,0.0004
400.73,0.1236
300.22,0.3696
230.46,0.225
306.81,0.0633
465.38,0.0008
285.06,0.0026
415.06,0.0166
330.61,0.0095
290.26,0.1981
432.55,0.0003
299.2,0.0161
369.38,0.0106
279.92,0.2837
403.38,0.2708
286.93,0.2156
278.41,0.0881
325.26,0.0001
431.59,0.0895
284.36,0.0158
261.58,0.0162
220.95,0.0006
290.97,0.0313
329.06,0.1484
267.35,0.2841
321.17,0.0004
263.22,0.0129
295.26,0.1741
298.79,0.369
321.89,0.0602
381.85,0.0047
367.1,0.0095
306.74,0.0266
257.48,0.0001
282.43,0.0052
274.2,0.2456
323.44,0.0002
264.94,0.02
334.05,0.0241
341.45,0.0087
318.33,0.0785
348.34,0.0683
294.6,0.0029
364.53,0.2452
334.94,0.0002
266.72,0.2161
256.46,0.068
257.16,0.0076
242.95,0.0087
371.39,0.001
350.75,0.0149
343.03,0.004
321.62,0.0381
395.6,0.014
290.19,0.1996
333.68,0.0205
255.23,0.0008
236.74,0.0059
292.14,0.0758
330.1,0
339.89,0.0004
248.43,0.0686
320.99,0.0236
289.38,0.0728
285.88,0.2086
265.86,0.0248
289.14,0.0831
372.93,0.0003
395.1,0.0136
319.92,0.0119
240.94,0.0325
375.92,0.007
248.64,0.0438
339.08,0.1666
350.33,0.0065
375.76,0.0061
375.44,0.0102
254.16,0.0705
389.13,0.0013
288.6,0.0408
412.18,0.1941
410.31,0.0085
271.54,0.0614
269.49,0.1044
301.8,0.1775
377.97,0.0093
413.53,0.13
279.05,0.0731
361.85,0.1675
455.22,0.2867
308.51,0.014
217.93,0.001
251.32,0.0068
286.7,0.1141
328.93,0.1371
311.19,0.0057
367.66,0.0912
299.36,0.3699
267.71,0.0375
257.81,0.0154
399.62,0.0187
324.9,0.0001
351.74,0.0021
295.74,0.0006
399.69,0.0176
280.81,0.0194
315.23,0
392.19,0.1025
268.06,0.0042
357.07,0.4683
377.07,0.0013
293.57,0.1013
338.65,0.0009
294.28,0.0602
350.19,0.0003
543.56,0.0003
251,0.0998
263.93,0.0481
339.71,0.0262
319.94,0.0129
384.5,0.0737
243.55,0.0197
257,0.1076
296.43,0.0313
253.71,0.0932
324.71,0.0463
340.7,0.0169
283.27,0.0733
263.41,0.0003
290.78,0.1965
280.86,0.0033
240.48,0.0068
322,0.08
331.6,0.0023
285.08,0.0004
247.3,0.0075
275.94,0.0192
300.61,0.1451
378.92,0.0021
290.39,0.0507
399.77,0.0003
391.67,0.1457
320.65,0.0017
275.47,0.0118
333.43,0.0001
266.96,0.0002
273.5,0.0002
444.64,0
253.94,0.3467
322.32,0.0001
249.23,0.0002
248.65,0.0202
421.37,0.0003
238.25,0.0027
397.77,0.0012
418.27,0.0306
494.6,0.0003
277.9,0.285
254.1,0.0193
238.87,0.0031
440.4,0
377.42,0.0908
381.46,0.0605
373.99,0
239.05,0.0089
396.79,0.0012
351.16,0.0092
397.61,0.0006
237.23,0.0002
250.19,0.0007
391.21,0.0024
297.84,0.0671
301.35,0.2726
284.12,0.0125
330.47,0.282
302.75,0.014
256.41,0.0074
302.3,0.0986
294.04,0.0398
309.39,0.1448
273.68,0.0002
393.09,0.0022
298.65,0.7099
278.1,0.0397
272.75,0.0422
330.21,0.0278
245.84,0.0275
261.57,0.0484
259.42,0.0571
295.18,0.0004
265.48,0.0181
336.01,0.0048
284.07,0.0592
259.29,0.0102
275.87,0.6377
275.97,0.0975
408.6,0.0025
285.58,0.0024
450.67,0
383.04,0.0237
259.5,0.0904
259.24,0.0743
509.6,0
289.15,0.0178
318.83,0.0106
385.93,0.0024
454.93,0.0065
267.92,0.0261
322.16,0.0796
219.42,0.0023
317.42,0.1956
305.58,0.0014
486.95,0
348.6,0.9294
264.13,0.0864
272.04,0.0992
282.14,0.0118
304.94,0.5982
292.43,0.122
265.69,0.0727
363.14,0.0003
306.35,0.0015
329.61,0.1975
301.64,0.0028
342.37,0.1922
252.21,0.0046
270.35,0.0002
302.14,0.0139
353.07,1.121
291.47,0.1209
256.26,0.0832
303.51,0.0222
386.03,0
358.24,0.0047
407.91,0.0431
281.78,0.317
319.44,0.572
269.81,0.0621
337.79,0.0024
295.63,0.0002
380.88,0.3952
312.32,0.4578
325.89,0.4715
408.81,0.0006
277.84,0.0707
267.29,0.1334
393.32,0.0734
288.15,0.0411
176.23,0.0018
282.51,0.0075
307.88,0.0183
374.26,0.026
273.08,0.224
343.25,0.2758
503.11,0
259.98,0.0255
286.24,0.0405
268.74,0.2308
309.29,0.0415
360.18,0.0243
231.43,0.0034
357.55,0.0024
248.87,0.006
317.68,0.1186
414,0.0144
332.85,0.0004
248.13,0.0019
318.24,0.1105
315.39,0.1502
345.63,0.0296
399.02,0.3011
256.5,0.0498
494.21,0
324.85,0.1876
299.43,0.1543
297.43,0.0569
279.2,0.118
171.99,0.0012
325.84,0.0041
378.74,0.0185
447.48,0.018
400.9,0.0018
407.98,0.0095
297.99,0.0678
346.21,0.0002
407.81,0.0705
241.23,0.0002
305.93,0.0008
300.99,0.246
368.89,0.0339
323.1,0.1424
330.85,0
277.62,0.0033
299.42,0.0125
268.83,0.019
527.32,0.0002
288.48,0.0765
294.9,0.0456
307.81,0.0684
311.74,0.0469
301.77,0.0829
272.11,0.0031
503.48,0.0001
340.86,0.1326
302.19,0.0025
288.93,0.0014
353.58,0.4093
334.89,0.0711
254.48,0.0459
335.29,0.2495
295.66,0.0001
330.79,0.002
315.44,0.0007
281.62,0.5591
281.62,0.559
349.3,0.0065
323.53,0.0166
385.87,0.027
372.05,0.0488
323.02,0.0726
285.65,0.0388
372.82,0
349.65,0.1328
304.91,0.194
339.44,0.0008
260.44,0.0271
329.5,0.0405
299.05,0.0002
345.9,0.0056
266.15,0.0295
338.35,0.0043
266.15,0.0295
293.12,0.2245
312.83,0.0002
283.52,0.382
262.04,0.0336
332.41,0.0002
279.96,0.2103
336.3,0.0444
309.62,0.22
320.06,0.0632
254.09,0.0095
313.84,0.0065
796.91,0.0001
303.44,0.2164
332.41,0.0002
309.95,0.0008
329.73,0.2974
331.14,0.0003
274.49,0.0035
318.88,0.1174
319,0.054
342.18,0.0983
255.94,0.0192
363.57,0.4374
319.94,0.0169
333.28,0.0061
277.29,0.269
301.17,0.3643
269.75,0.1009
252.88,0.0035
353,0.0189
528.47,0.0002
255.48,0.0147
565.03,0.0068
324.95,0.071
383.74,0.0005
290.59,0.1596
318.49,0.1695
312.72,0.0762
466.57,0.0003
333.42,0.0007
422.6,0.3192
297.89,0.0049
252.72,0.0003
341.96,0.057
324.45,0.0567
351.27,0.0188
284.76,0.001
252.49,0.0539
322.03,0.0001
284.76,0.001
420.68,0.0003
408.93,0.0001
350.02,0.0735
354.37,0.0476
275.88,0.0964
341.2,0.0919
241.12,0.0196
319.04,0.0329
288.49,0.1365
321.87,0.0001
371.46,0.4072
252.37,0.0008
350.96,0.0002
285.18,0.0137
346.81,0.01
315.29,0.0891
374.45,0.2262
351.14,0.0012
336.01,0.0001
254.54,0.0004
329.12,0
312.7,0.297
271.24,0.0244
351.14,0.0012
236.12,0.002
296.92,0.0637
369.66,0.0399
327.17,0.078
386.28,0.0861
264.29,0.0119
259.28,0.0121
340.67,0.0601
288.16,0.0359
408.71,0.0101
370.63,0.1652
321.18,0.1109
350.78,0.0349
291,0.1316
343.32,0.0009
370.96,0.0037
371.94,0.0662
230,0
292.46,0.0008
302.4,0.0001
293.97,0.0057
263.51,0.0212
350.95,0.0019
298.94,0.214
277.15,0.0634
328.87,0
295.91,0.254
364.5,0.2686
319.55,0.0111
368.55,0.2937
316.21,0.2772
316.34,0.0015
339.31,0.0005
328.69,0.015
355.36,0.2186
274.4,0.1729
328.69,0.015
434.73,0.0001
248.28,0.0125
315.55,0.0278
234.94,0.0009
335.79,0.0013
347.79,0.0032
334.72,0.0247
417.93,0.0151
303.22,0.0005
235.58,0.002
334.18,0.0038
350.52,0.8252
390.95,0.9321
261.95,0.0476
321.59,0.2145
266.01,0.0191
345.18,0.6616
271.74,0.0128
381.75,0.0008
399.21,0.0038
329.45,0.0716
317.32,0.0001
328.36,0.6096
362.16,0
402.71,0.0062
269.8,0.2704
316.19,0.4439
307.49,0.4243
304.67,0.115
369.03,0.0136
335.15,0.0866
451.95,0.0578
291.23,0.1208
293.08,0.308
269.51,0.0039
253,0.0374
308.36,0.1991
361.17,0.0001
275.92,0.0415
382.76,0.0039
297.46,0.0002
266.01,0.0191
264.04,0.0209
352.97,0.0645
229.59,0.0001
375.06,0.0034
319.78,0.0064
340.29,0.0353
364.76,0.1249
352.9,0.1095
329.89,0.0001
348.2,0.2302
292.16,0.0168
266.39,0.0131
342.69,0.0932
311.93,0.0997
328.43,0.1844
460.35,0.0077
254.85,0.2084
457.75,0.0019
371.28,0.0075
273.16,0.0305
339.48,0.0929
274.83,0.0206
352.1,0
346.79,0.0288
236.12,0.002
341.92,0.0014
351.34,0.4344
229.59,0.0001
334.51,0.1551
266.1,0.0321
348.16,0.0254
268.85,0.0063
293.02,0.0259
331.51,0.0013
312.99,0.4862
342.15,0.0805
314.75,0.0004
292.54,0.0939
310.93,0.1703
329.37,0.02
341.18,0.1009
324.46,0.085
315.78,0.0001
394.74,0.0018
253.2,0.3089
369.32,0.0034
263.68,0.0001
314.57,0.3817
310.67,0.0535
333.05,0.0001
335.5,0.0991
275.65,0.0029
255.67,0.0031
325.78,0.1425
302.78,0.0001
232.38,0
354.99,0.2299
352.04,0
317.84,0.0316
309.84,0.3918
359.83,0.0144
308.44,0.2236
290.86,0
303.75,0.0259
327.49,0.4831
236.69,0.0024
324.84,0.046
325.65,0.0008
460.01,0.0093
242.98,0.0488
328.97,0.0013
355.76,0.1117
300.72,0.0178
349.25,0.0567
248.4,0.0014
329.84,0.5741
301.43,0.3656
407.33,0.8763
295.06,0.0033
531.66,0
288.07,0.0967
341.28,0.0002
267.79,0.008
269.3,0.0031
377.29,0
352.41,0.0001
329.24,0
273.79,0.2502
326.94,0.0005
343.32,0.012
264.19,0.001
291.07,0.0812
324.22,0.121
317.96,0.0909
328.84,0
269.92,0.3459
404.02,0.896
321.26,0.0327
315.52,0.653
257.79,0.0004
331.56,0.0234
305.42,0.0025
265.61,0.0256
277.47,0.0194
327.95,0.109
336.35,0.0011
350.68,0.017
407.92,0.0068
313.65,0.4673
242.82,0.044
416.12,0.0002
274.35,0.2121
293.47,0.4813
328.49,0.0001
259.96,0.0345
244.26,0.0083
409.4,0.025
342.64,0.0009
276.51,0.0888
403.88,0.8006
530.41,0.0003
328.24,0.0463
370.98,0.1166
364.06,0.0022
315.51,0.653
363.13,0.2373
395.64,0.0024
334.95,0.0274
314.7,0.0082
272.17,0.0481
261.31,0.0565
352.78,0.0646
296.58,0.0011
268.43,0.026
299.95,0.1815
252.9,0.0168
318.9,0.1182
426.24,0.9401
253.19,0.0901
333.13,0.0218
282.93,0.0001
393.73,0.0454
363.2,0.0105
331.55,0.0001
278.33,0.1261
391.81,0.5223
361.87,0.0025
275.09,0.0002
250.08,0.1442
274.01,0.0901
262.09,0.0215
325.99,0.0035
371.47,0.001
308.64,0.0068
281.27,0.0006
421.18,0.8992
350.54,0.0711
380.84,0
351.61,0.0904
346.97,0
363.6,0.0496
418.33,0.8631
327.62,0.9664
278.24,0.1293
289.41,0.146
362.76,0.024
335.65,0.5253
294.6,0.2612
271.34,0.1978
443.53,0.1492
248.95,0.0588
240.97,0.0069
265,0.1072
343.47,0.0706
331.52,0.0001
267.6,0.0065
335.17,0.066
468.95,0.1548
411.1,0.0003
266.56,0.002
279.74,0.1098
309.48,0.2899
235.59,0.002
396.14,0.0013
328.17,0.1031
349.66,0.0015
401.34,0.0395
334.58,0.0088
335.12,0.0005
380.64,0.0597
292.33,0.0175
372.74,0.2437
268.46,0.297
370.67,0.3643
273.92,0.1164
273.39,0.0017
297.97,0.0016
288.88,0.0004
326.46,0.2229
354.29,0.2372
287.91,0.1113
272.74,0.0309
323.72,0.8798
401.13,0.3469
321.54,0.1681
355.56,0.0135
319.57,0.1712
328.99,0.0024
251.72,0.0263
331.74,0.0016
334.35,0.0196
399.66,0
392.44,0.6132
324.2,0
249.35,0.0265
305.1,0.2184
277.31,0.2575
236.1,0.2627
227.73,0.0004
314.55,0.0398
363.26,0.022
287.83,0.6429
393.16,0.0003
301.9,0.3794
296.2,0.1899
350.05,0.0331
286.1,0.0591
336.16,0.0645
257.02,0.0147
311.49,0
254.45,0.0157
324.57,0.235
312.64,0.0061
332.18,0.0887
300.78,0.0196
346.33,0.0629
260.47,0.2826
327.44,0.0006
279.93,0.0017
302.87,0.3824
325.4,0.1732
362.69,0.0129
399.52,0.0141
315.13,0.5295
453.52,0.0001
319.45,0.1718
429.58,0.9955
262.46,0.0767
369.39,0.0006
303.05,0.3725
343.56,0.1161
311.94,0.6549
425.41,0.0087
283.18,0.0137
349.38,0.1613
285.64,0.5076
332.69,0.0202
567,0.0002
329.65,0.0002
301.92,0.0502
309.43,0.2547
238.71,0.0022
363.45,0.0206
297.63,0.0002
310.9,0.6243
250.13,0.0005
291.06,0.0286
383.41,0.6168
348.18,0.119
298.87,0.4946
260.72,0.0351
300.33,0.0017
368.36,0.0579
259.04,0.1161
401.31,0.0001
336.36,0.0008
331.24,0.147
291.03,0.165
318.1,0.1712
332.67,0.0021
308.91,0.125
247.74,0.1436
296.77,0.2355
259.13,0.0327
365.32,0.0885
328.08,0
314.19,0.1511
268.88,0.0025
326.74,0.1635
422.94,0
321,0.0002
440.72,0.0015
271.17,0.0144
328.75,0
318.38,0.0581
255.74,0.0025
367.97,0.0069
408.86,0.9573
333.9,0.0053
265.71,0.1702
343.24,0.0065
302.66,0.0264
282.84,0.1934
336.72,0.0332
237.68,0.0004
313.24,0.3353
326.42,0.197
386.68,0.0093
348.82,0.0002
320.75,0.2013
303.86,0.1993
269.08,0.0374
337.66,0.0301
238.44,0.0006
333.46,0.0007
252.92,0.285
239.83,0.0069
291.21,0.1181
348.48,0.0039
321.64,0.072
334.12,0.0362
339.76,0.5233
290.81,0.4627
298.77,0.1683
312.58,0.0148
355.85,0.209
296.82,0.2321
331.94,0.805
280.46,0.0036
309.39,0.0931
303.38,0.1806
370.94,0.024
329.79,0
382.84,0.0003
255.42,0.1835
373.27,0.0086
271.26,0.0202
333.44,0.0091
296.53,0.2556
389.83,0.0021
295.24,0.0002
266.3,0.1576
358.54,0.0018
328.68,0
260.11,0.0504
320.66,0.044
282.89,0.3032
372,0.3679
276.64,0.0432
267.22,0.324
322.52,0.1476
293.85,0.0002
331.49,0.0798
243.02,0.0088
269.18,0.0088
468.9,0.0001
259.84,0.0002
316.63,0.308
255.25,0.0053
321.12,0.0001
294.54,0.2586
308.24,0.0988
340.99,0.0032
320.75,0.0909
300.36,0.0004
314.63,0.1026
316.42,0.0026
423.63,0.1588
279.8,0.1827
332.37,0.1014
329.78,0
263.33,0.0607
217.96,0.0011
315.74,0.0792
332.34,0.0069
318.41,0.0003
310.74,0.1609
355.9,0.0106
315.05,0.0155
239.48,0.0315
304.81,0.4069
326.06,0.0764
260.41,0.0159
405.91,0.0561
295.26,0.2536
322.28,0.0002
274.67,0.0005
343.75,0.1227
299.71,0.0065
288.89,0.0944
361.69,0.0004
300.21,0.0017
351.07,0.1129
284.26,0.0086
346.69,0.0584
264.86,0.0541
347.77,0.074
341.67,0.6015
258.41,0.0225
293.04,0.0004
268.79,0.0562
271.12,0.0355
215.19,0.0009
363.57,0.0205
334.85,0.0422
316.91,0.2337
296.28,0.0039
268.9,0.0002
357.56,0.1352
284.84,0.0473
318.5,0.0659
297.89,0.0004
501.09,0
445.75,0.0394
291.4,0.2436
268.17,0.7303
280.3,0.0924
263.46,0.001
268.06,0.0462
276.74,0.3207
325.27,0.0035
358.55,0.0113
345.23,0.054
402.92,0.0278
250.72,0.1206
412.67,0.2917
256.74,0.0046
274.63,0.0001
297.54,0.0003
321.9,0.0002
309.12,0.0492
374.89,0.0029
273.67,0.0459
288.73,0.0004
237.76,0.0231
288.93,0.0002
472.6,0.0039
439.68,0.6404
278.17,0.0003
290.52,0.0415
356.03,0.152
267.51,0.0097
480.7,0.0537
343.4,0.008
301.09,0.0433
317.95,0.0756
370.12,0.0381
353.9,0.0517
408.21,0.0011
270.35,0.1257
217.88,0.0074
278.47,0.0285
507.41,0.0008
351.25,0.0399
319.5,0.0112
314.5,0.0889
312.92,0.263
281.69,0.0068
416.14,0.0014
304.94,0.1795
284.79,0.2214
256.55,0.0199
300.32,0.0344
370.78,0.0023
353.04,0.091
316.88,0.0805
327.94,0.0029
280.79,0.0066
362.86,0.0534
328.42,0.0002
396.72,0.0005
384.98,0.0356
313.41,0.0058
250.56,0.0142
365.3,0.0172
298.22,0.0139
319.44,0.1324
365.5,0.3327
287.84,0.39
274.53,0.0253
313.58,0.0539
329.36,0.0001
335.5,0.0458
293.88,0.0002
277.54,0.255
378.83,0.008
527.04,0.0449
290.11,0.1864
473.04,0.0602
314.62,0.0059
357.52,0.0013
299.09,0.0021
247.08,0.0167
315.83,0.0001
329.51,0.0354
391.76,0.0007
333.66,0.1099
330.17,0
255.7,0.0025
331.34,0.0169
309.69,0.3809
262.29,0.076
459.06,0.0136
339.33,0.0136
358.87,0.3774
347.73,0.0348
322.75,0
316.08,0.0009
402.06,0.0011
251.98,0.0245
269.07,0.0011
346.24,0.0003
294.81,0.0262
335.43,0.0007
318.39,0.0006
280.08,0.1795
334.85,0.0972
359.09,0.34
386.71,0.0471
350.15,0.0124
287.84,0.1347
457.07,0.0003
401.13,0.004
543.63,0.0115
306.2,0.0017
245.72,0.0142
230.65,0.0002
357.94,0.6942
278.25,0.1221
322.07,0.0145
263.83,0.0487
328.07,0.0029
456.6,0.0003
258.94,0.003
254.74,0.0032
349.47,0.0005
391.27,0.0004
336.57,0.0406
342.63,0.0501
283.64,0.1525
331.54,0.0145
267.92,0.1186
252.59,0.0145
341.8,0.0033
289.41,0.0458
302.87,0.0555
330.73,0.1117
289.98,0.1826
320.47,0.0002
295.41,0.0706
294.3,0.0013
288.37,0.0219
302.74,0.0022
333.61,0.0018
358.35,0.7498
301.56,0.0016
363.71,0.2446
324.24,0
341.34,0.0928
279.98,0.1105
290.93,0.0303
251.3,0.0056
301.88,0.059
301.22,0.0005
397.4,0.2095
346.48,0.5294
344.78,0.1715
245.32,0.0754
323.56,0
249.31,0.0292
275.57,0.0933
386.69,0.044
244.42,0.0225
381.35,0.0032
369.93,0.0003
456.01,0.0003
313.57,0.0027
256.44,0.032
299.29,0.0716
341.51,0.0054
359.54,0.1748
440.4,0.1639
358,0.5599
275.25,0.1992
266.97,0.2779
241.29,0.0006
369.15,0.0038
500.58,0
294.09,0.285
293.87,0.1504
297.88,0.0004
459.69,0.0019
343.53,0.0028
273.98,0.0116
286.66,0.0271
338,0.0447
382.61,0.0421
263.77,0.0111
310.8,0.2265
301.54,0.0015
426.74,0.0004
278.06,0.2605
239.14,0.0102
320.3,0.0001
350.81,0.0005
283.54,0.0213
305.86,0.0087
283.35,0.0011
284.91,0.0004
